Voyage Number,Grid No,Date,Latitude,Longitude,Pressure [db],Temp [°C-T090],DIC [umol/kg],TA [umol/kg],Month,Day,Year,Salinity [PSU],Depth [m]
RV Algoa V262,KML004,2019-08-15,"-29,65783333","15,93666667","65,697","11,3227","2167,081988","2311,45",8,15,2019,"34,9311",
RV Algoa V262,KML004,2019-08-15,"-29,65783333","15,93666667","45,428","13,3805","2131,140379","2324,51",8,15,2019,"35,05",
RV Algoa V262,KML004,2019-08-15,"-29,65783333","15,93666667","28,301","14,2404","2100,369566","2327,93",8,15,2019,"35,099",
RV Algoa V262,KML004,2019-08-15,"-29,65783333","15,93666667","15,36","14,2467","2103,325758","2332,68",8,15,2019,"35,1001",
RV Algoa V262,KML004,2019-08-15,"-29,65783333","15,93666667","8,842","14,2423","2098,927025","2332,37",8,15,2019,"35,1001",
RV Algoa V262,KML005,2019-08-15,"-29,81166667","15,3985","195,184","9,9595","2172,100404","2301,46",8,15,2019,"34,7837",
RV Algoa V262,KML005,2019-08-15,"-29,81166667","15,3985","175,528","10,06","2180,33914","2298,48",8,15,2019,"34,7937",
RV Algoa V262,KML005,2019-08-15,"-29,81166667","15,3985","138,393","10,876","2155,155632","2304,19",8,15,2019,"34,8821",
RV Algoa V262,KML005,2019-08-15,"-29,81166667","15,3985","101,142","12,0412","2147,353722","2310,96",8,15,2019,"35,0098",
RV Algoa V262,KML005,2019-08-15,"-29,81166667","15,3985","64,176","13,8986","2115,221639","2317,36",8,15,2019,"35,1518",
RV Algoa V262,KML005,2019-08-15,"-29,81166667","15,3985","44,954","15,11","2083,536539","2320,05",8,15,2019,"35,2179",
RV Algoa V262,KML005,2019-08-15,"-29,81166667","15,3985","27,38","15,2964","2104,869886","2322,94",8,15,2019,"35,2445",
RV Algoa V262,KML005,2019-08-15,"-29,81166667","15,3985","11,998","15,3072","2087,700808","2333,1",8,15,2019,"35,2466",
RV Algoa V262,KML005,2019-08-15,"-29,81166667","15,3985","6,739","15,2949","2088,673835","2339,14",8,15,2019,"35,246",
RV Algoa V262,KML006,2019-08-15,"-29,86483333","15,1795","265,46","10,0025","2160,961647","2307,43",8,15,2019,"34,7855",
RV Algoa V262,KML006,2019-08-15,"-29,86483333","15,1795","182,195","11,4269","2149,974548","2314,34",8,15,2019,"34,9433",
RV Algoa V262,KML006,2019-08-15,"-29,86483333","15,1795","127,639","12,4853","2131,39581","2321,18",8,15,2019,"35,0454",
RV Algoa V262,KML006,2019-08-15,"-29,86483333","15,1795","101,706","13,3919","2111,539974","2322,19",8,15,2019,"35,1251",
RV Algoa V262,KML006,2019-08-15,"-29,86483333","15,1795","82,637","15,4482","2084,031684","2331,72",8,15,2019,"35,2834",
RV Algoa V262,KML006,2019-08-15,"-29,86483333","15,1795","48,404","15,8429","2078,021214","2343,29",8,15,2019,"35,3227",
RV Algoa V262,KML006,2019-08-15,"-29,86483333","15,1795","43,707","15,8531","2061,520294","2334,01",8,15,2019,"35,3242",
RV Algoa V262,KML006,2019-08-15,"-29,86483333","15,1795","30,263","15,919","1993,773276","2345,01",8,15,2019,"35,3288",
RV Algoa V262,KML006,2019-08-15,"-29,86483333","15,1795","10,242","15,9738","2103,461821","2333,72",8,15,2019,"35,3309",
RV Algoa V262,KML006,2019-08-15,"-29,86483333","15,1795","6,379","15,983","2076,997508","2337,82",8,15,2019,"35,3313",
RV Algoa V262,KML007,2019-08-15,"-29,933","14,95416667","422,068","6,6075","2177,168631","2304,42",8,15,2019,"34,4472",
RV Algoa V262,KML007,2019-08-15,"-29,933","14,95416667","358,369","8,7268","2165,137556","2306,23",8,15,2019,"34,6421",
RV Algoa V262,KML007,2019-08-15,"-29,933","14,95416667","83,549","14,47","2156,707591","2341,44",8,15,2019,"35,2461",
RV Algoa V262,KML007,2019-08-15,"-29,933","14,95416667","51,208","16,1117","2123,845118","2349,9",8,15,2019,"35,3561",
RV Algoa V262,KML007,2019-08-15,"-29,933","14,95416667","29,04","16,1676","2127,588944",2353,8,15,2019,"35,358",
RV Algoa V262,KML007,2019-08-15,"-29,933","14,95416667","10,322","16,1625","2118,102555","2357,97",8,15,2019,"35,3583",
RV Algoa V262,KML007,2019-08-15,"-29,933","14,95416667","7,864","16,1596","2127,741132","2352,35",8,15,2019,"35,358",
RV Algoa V262,KML008,2019-08-15,"-30,01216667","14,69666667","493,089","7,2183","2223,974709","2309,95",8,15,2019,"34,5079",
RV Algoa V262,KML008,2019-08-15,"-30,01216667","14,69666667","140,098","13,7899","2177,922605","2346,5",8,15,2019,"35,2377",
RV Algoa V262,KML008,2019-08-15,"-30,01216667","14,69666667","88,789","15,8786","2119,035975","2341,45",8,15,2019,"35,3551",
RV Algoa V262,KML008,2019-08-15,"-30,01216667","14,69666667","65,129","16,269","2096,765791","2349,64",8,15,2019,"35,4009",
RV Algoa V262,KML008,2019-08-15,"-30,01216667","14,69666667","31,207","16,2756","2089,065075","2342,07",8,15,2019,"35,4013",
RV Algoa V262,KML008,2019-08-15,"-30,01216667","14,69666667","15,13","16,2742","2092,514671","2349,31",8,15,2019,"35,4014",
RV Algoa V262,KML008,2019-08-15,"-30,01216667","14,69666667","7,305","16,2716","2092,392921","2352,27",8,15,2019,"35,4017",
RV Algoa V262,KML009,2019-08-15,"-30,068","14,464","827,646","4,1348","2232,759037","2312,55",8,15,2019,"34,4122",
RV Algoa V262,KML009,2019-08-15,"-30,068","14,464","117,757","15,4421","2133,713498","2355,74",8,15,2019,"35,2958",
RV Algoa V262,KML009,2019-08-15,"-30,068","14,464","49,14","16,799","2082,303713","2346,02",8,15,2019,"35,4881",
RV Algoa V262,KML009,2019-08-15,"-30,068","14,464","29,383","16,7934","2106,303715","2351,25",8,15,2019,"35,4867",
RV Algoa V262,KML009,2019-08-15,"-30,068","14,464","14,52","16,789","2100,485839","2351,64",8,15,2019,"35,4881",
RV Algoa V262,KML009,2019-08-15,"-30,068","14,464","4,64","16,7865","2070,050761","2350,49",8,15,2019,"35,4882",
RV Algoa V262,KML010,2019-08-16,"-30,13766667","14,22183333","1009,956","3,476","2229,875394","2333,28",8,16,2019,"34,4579",
RV Algoa V262,KML010,2019-08-16,"-30,13766667","14,22183333","91,008","16,798","2106,263243","2356,69",8,16,2019,"35,4981",
RV Algoa V262,KML010,2019-08-16,"-30,13766667","14,22183333","58,134","16,8017","2053,194098","2353,79",8,16,2019,"35,4899",
RV Algoa V262,KML010,2019-08-16,"-30,13766667","14,22183333","29,593","16,7989","2084,823106","2353,64",8,16,2019,"35,4901",
RV Algoa V262,KML010,2019-08-16,"-30,13766667","14,22183333","15,47","16,7925","2105,130022","2351,45",8,16,2019,"35,4905",
RV Algoa V262,KML010,2019-08-16,"-30,13766667","14,22183333","4,811","16,7908","2060,883812","2351,98",8,16,2019,"35,4909",
RV Algoa V262,NML009,2019-08-16,"-31,01783333","15,321","1000,162","3,5382","2048,256493","2345,88",8,16,2019,"34,4905",
RV Algoa V262,NML009,2019-08-16,"-31,01783333","15,321","62,397","16,3625","2106,566784","2355,84",8,16,2019,"35,4291",
RV Algoa V262,NML009,2019-08-16,"-31,01783333","15,321","37,111","16,5421","2104,735418","2352,87",8,16,2019,"35,425",
RV Algoa V262,NML009,2019-08-16,"-31,01783333","15,321","35,075","16,5504","2052,961383","2355,67",8,16,2019,"35,4249",
RV Algoa V262,NML009,2019-08-16,"-31,01783333","15,321","15,815","16,5641","2096,752281","2357,69",8,16,2019,"35,4248",
RV Algoa V262,NML009,2019-08-16,"-31,01783333","15,321","7,239","16,5522","2106,607256","2351,08",8,16,2019,"35,4252",
RV Algoa V262,NML008,2019-08-16,"-30,98933333","15,462","789,068","3,9584","2229,465043","2319,14",8,16,2019,"34,4223",
RV Algoa V262,NML008,2019-08-16,"-30,98933333","15,462","639,894","4,7804","2030,596186","2325,81",8,16,2019,"34,3249",
RV Algoa V262,NML008,2019-08-16,"-30,98933333","15,462","99,461","15,252","2259,174912","849,17",8,16,2019,"35,2922",
RV Algoa V262,NML008,2019-08-16,"-30,98933333","15,462","61,208","16,4533","2073,050425","2354,4",8,16,2019,"35,4364",
RV Algoa V262,NML008,2019-08-16,"-30,98933333","15,462","30,601","16,4892","2092,293513","2357,24",8,16,2019,"35,4455",
RV Algoa V262,NML008,2019-08-16,"-30,98933333","15,462","14,773","16,4862","2118,824882","2350,27",8,16,2019,"35,4457",
RV Algoa V262,NML008,2019-08-16,"-30,98933333","15,462","7,448","16,4859","2092,465597","2346,31",8,16,2019,"35,4461",
RV Algoa V262,NML007,2019-08-16,"-30,9655","15,555","557,784","5,5488","2216,852267","2309,34",8,16,2019,"34,3776",
RV Algoa V262,NML007,2019-08-16,"-30,9655","15,555","260,963","11,1193","2186,737493","2323,15",8,16,2019,"34,927",
RV Algoa V262,NML007,2019-08-16,"-30,9655","15,555","109,92","14,9258","2140,315189","2350,37",8,16,2019,"35,2599",
RV Algoa V262,NML007,2019-08-16,"-30,9655","15,555","60,972","16,2556","2099,905718","2340,77",8,16,2019,"35,4131",
RV Algoa V262,NML007,2019-08-16,"-30,9655","15,555","31,586","16,3528","2116,668765","2351,86",8,16,2019,"35,4239",
RV Algoa V262,NML007,2019-08-16,"-30,9655","15,555","13,508","16,3618","2109,572813","2348,45",8,16,2019,"35,4258",
RV Algoa V262,NML007,2019-08-16,"-30,9655","15,555","5,2","16,3621","2123,39018","2351,75",8,16,2019,"35,4259",
RV Algoa V262,NML005,2019-08-17,"-30,85983333","16,01333333","215,542","9,5412","2198,58095","2314,7",8,17,2019,"34,738",
RV Algoa V262,NML005,2019-08-17,"-30,85983333","16,01333333","165,933","10,8573","2202,700854","2324,12",8,17,2019,"34,8749",
RV Algoa V262,NML005,2019-08-17,"-30,85983333","16,01333333","100,219","13,9161","2176,625003","2338,67",8,17,2019,"35,1248",
RV Algoa V262,NML005,2019-08-17,"-30,85983333","16,01333333","50,722","15,7443","2127,109757","2340,94",8,17,2019,"35,2877",
RV Algoa V262,NML005,2019-08-17,"-30,85983333","16,01333333","30,966","15,8002","2158,151488","2347,17",8,17,2019,"35,3022",
RV Algoa V262,NML005,2019-08-17,"-30,85983333","16,01333333","16,885","15,7908","2123,638118","2340,09",8,17,2019,"35,3022",
RV Algoa V262,NML005,2019-08-17,"-30,85983333","16,01333333","6,93","15,7889","2126,449943","2342,89",8,17,2019,"35,3019",
RV Algoa V262,NML004,2019-08-17,"-30,747","16,53216667","237,828","8,6732","2289,292144","2314,99",8,17,2019,"34,6424",
RV Algoa V262,NML004,2019-08-17,"-30,747","16,53216667","163,161","9,2613","2235,126455","2306,7",8,17,2019,"34,7032",
RV Algoa V262,NML004,2019-08-17,"-30,747","16,53216667","137,905","10,0749","2229,03586","2312,66",8,17,2019,"34,7929",
RV Algoa V262,NML004,2019-08-17,"-30,747","16,53216667","91,619","12,149","2166,353489","2320,84",8,17,2019,"35,007",
RV Algoa V262,NML004,2019-08-17,"-30,747","16,53216667","54,356","15,4203","2117,902808","2340,13",8,17,2019,"35,2661",
RV Algoa V262,NML004,2019-08-17,"-30,747","16,53216667","14,561","15,6562","2107,112304","2326,94",8,17,2019,"35,2919",
RV Algoa V262,NML004,2019-08-17,"-30,747","16,53216667","8,631","15,6822","2114,532679","2334,11",8,17,2019,"35,2925",
RV Algoa V262,NML004,2019-08-17,"-30,747","16,53216667","6,788","15,6644","2079,999007","2347,66",8,17,2019,"35,2927",
RV Algoa V262,NML003,2019-08-17,"-30,66883333","16,87383333","185,192","8,8573","2258,666603","2302,18",8,17,2019,"34,6632",
RV Algoa V262,NML003,2019-08-17,"-30,66883333","16,87383333","138,792","8,8905","2264,513574","2298,37",8,17,2019,"34,667",
RV Algoa V262,NML003,2019-08-17,"-30,66883333","16,87383333","112,951","9,7008","2220,701896","2300,57",8,17,2019,"34,7529",
RV Algoa V262,NML003,2019-08-17,"-30,66883333","16,87383333","90,632","10,1234","2204,25729","2312,4",8,17,2019,"34,7998",
RV Algoa V262,NML003,2019-08-17,"-30,66883333","16,87383333","58,206","11,4598","2208,916595","2325,76",8,17,2019,"34,8976",
RV Algoa V262,NML003,2019-08-17,"-30,66883333","16,87383333","50,667","11,9648","2106,384974","2324,79",8,17,2019,"34,941",
RV Algoa V262,NML003,2019-08-17,"-30,66883333","16,87383333","22,47","14,2489","2131,652261","2344,83",8,17,2019,"35,0725",
RV Algoa V262,NML003,2019-08-17,"-30,66883333","16,87383333","10,639","14,4117","2124,896736","2337,69",8,17,2019,"35,0757",
RV Algoa V262,NML003,2019-08-17,"-30,66883333","16,87383333","4,932","14,5525","2132,281154","2343,97",8,17,2019,"35,075",
RV Algoa V262,NML002,2019-08-17,"-30,58066667","17,2685","128,071","8,9871","2299,840498","2318,66",8,17,2019,"34,6776",
RV Algoa V262,NML002,2019-08-17,"-30,58066667","17,2685","102,625","9,1941","2285,325248","2318,08",8,17,2019,"34,6989",
RV Algoa V262,NML002,2019-08-17,"-30,58066667","17,2685","84,528","9,579","2278,62044","2318,87",8,17,2019,"34,7386",
RV Algoa V262,NML002,2019-08-17,"-30,58066667","17,2685","52,971","10,6803","2285,467256","2319,99",8,17,2019,"34,7972",
RV Algoa V262,NML002,2019-08-17,"-30,58066667","17,2685","29,66","11,9667","2179,904565","2328,91",8,17,2019,"34,8513",
RV Algoa V262,NML002,2019-08-17,"-30,58066667","17,2685","12,962","13,2067","2176,69924","2343,05",8,17,2019,"34,9461",
RV Algoa V262,NML002,2019-08-17,"-30,58066667","17,2685","6,203","13,3961","2170,745046","2343,97",8,17,2019,"34,9521",
RV Algoa V262,NML001,2019-08-17,"-30,55333333","17,38866667","20,991","9,9238","2246,709204","2319,36",8,17,2019,"34,7462",
RV Algoa V262,NML001,2019-08-17,"-30,55333333","17,38866667","15,051","10,0868","2279,259476","2308,94",8,17,2019,"34,7542",
RV Algoa V262,NML001,2019-08-17,"-30,55333333","17,38866667","9,244","10,8312","2288,479855","2319,45",8,17,2019,"34,7665",
RV Algoa V262,NML001,2019-08-17,"-30,55333333","17,38866667","5,321","10,7969","2245,836869","2311,52",8,17,2019,"34,77",
RV Algoa V262,SHBML001,2019-08-18,"-32,30016667","18,3115","19,496","12,2657","2219,224906","2336,96",8,18,2019,"34,8718",
RV Algoa V262,SHBML001,2019-08-18,"-32,30016667","18,3115","15,873","12,4127","2229,659036","2330,82",8,18,2019,"34,8772",
RV Algoa V262,SHBML001,2019-08-18,"-32,30016667","18,3115","9,149","12,8752","2219,295886","2336,57",8,18,2019,"34,8878",
RV Algoa V262,SHBML001,2019-08-18,"-32,30016667","18,3115","4,669","13,0492","2189,088623","2334,64",8,18,2019,"34,8881",
RV Algoa V262,SHBML002,2019-08-18,"-32,30883333","18,2745","30,476","11,6066","2277,165255","2321,18",8,18,2019,"34,8278",
RV Algoa V262,SHBML002,2019-08-18,"-32,30883333","18,2745","15,351","12,2967","2213,799969","2331,26",8,18,2019,"34,8354",
RV Algoa V262,SHBML002,2019-08-18,"-32,30883333","18,2745","8,459","12,8521","2209,916323","2341,3",8,18,2019,"34,8436",
RV Algoa V262,SHBML002,2019-08-18,"-32,30883333","18,2745","2,637","13,3187","2234,992712","2351,29",8,18,2019,"34,8406",
RV Algoa V262,SHBML003,2019-08-18,"-32,331","18,17916667","62,109","9,736","2285,622072","2337,18",8,18,2019,"34,742",
RV Algoa V262,SHBML003,2019-08-18,"-32,331","18,17916667","53,092","10,787","2296,411105","2320,74",8,18,2019,"34,7945",
RV Algoa V262,SHBML003,2019-08-18,"-32,331","18,17916667","17,775","13,2042","2070,023942","2349,24",8,18,2019,"34,9112",
RV Algoa V262,SHBML003,2019-08-18,"-32,331","18,17916667","2,842","13,9076","2057,369137","2350,66",8,18,2019,"34,8522",
RV Algoa V262,SHBML004,2019-08-18,"-32,37216667","17,99333333","104,604","7,4775","2111,892284","2329,31",8,18,2019,"34,5235",
RV Algoa V262,SHBML004,2019-08-18,"-32,37216667","17,99333333","65,108","8,1415","2222,135105","2314,88",8,18,2019,"34,5941",
RV Algoa V262,SHBML004,2019-08-18,"-32,37216667","17,99333333","23,528","12,1177","2205,596654","2323,55",8,18,2019,"34,8729",
RV Algoa V262,SHBML004,2019-08-18,"-32,37216667","17,99333333","14,097","14,0902","2160,990494","2332,12",8,18,2019,"34,995",
RV Algoa V262,SHBML004,2019-08-18,"-32,37216667","17,99333333","4,067","14,8418","2142,971593","2337,88",8,18,2019,"35,0041",
RV Algoa V262,SHBML014,2019-08-18,"-32,66683333","18,08916667","19,908","13,6294","2146,529845","2323,73",8,18,2019,"34,6004",
RV Algoa V262,SHBML014,2019-08-18,"-32,66683333","18,08916667","10,959","13,7705","2158,276075","2331,53",8,18,2019,"34,5695",
RV Algoa V262,SHBML014,2019-08-18,"-32,66683333","18,08916667","8,036","14,3455","2204,521156","2336,71",8,18,2019,"34,466",
RV Algoa V262,SHBML014,2019-08-18,"-32,66683333","18,08916667","2,525","14,3227","2225,256952","2342,48",8,18,2019,"34,4708",
RV Algoa V262,SHBML013,2019-08-18,"-32,68266667","17,76616667","94,6","9,0958","2236,151859","2327,9",8,18,2019,"34,6932",
RV Algoa V262,SHBML013,2019-08-18,"-32,68266667","17,76616667","50,613","12,7566","2200,730742","2339,08",8,18,2019,"35,0051",
RV Algoa V262,SHBML013,2019-08-18,"-32,68266667","17,76616667","30,16","14,7054","2151,080369","2344,07",8,18,2019,"35,1723",
RV Algoa V262,SHBML013,2019-08-18,"-32,68266667","17,76616667","17,528","15,151","2125,490005","2343,84",8,18,2019,"35,2272",
RV Algoa V262,SHBML013,2019-08-18,"-32,68266667","17,76616667","10,039","15,3115","2148,25276","2364,96",8,18,2019,"35,2078",
RV Algoa V262,SHBML013,2019-08-18,"-32,68266667","17,76616667","5,907","15,2671","2177,967987","2372,06",8,18,2019,"35,2093",
RV Algoa V262,SHBML005,2019-08-18,"-32,415","17,811","147,982","7,0888","2216,794396","2317,43",8,18,2019,"34,4855",
RV Algoa V262,SHBML005,2019-08-18,"-32,415","17,811","119,126","7,2486","2193,403283","2312,26",8,18,2019,"34,4973",
RV Algoa V262,SHBML005,2019-08-18,"-32,415","17,811","91,226","9,1685","2195,136334","2312,04",8,18,2019,"34,7017",
RV Algoa V262,SHBML005,2019-08-18,"-32,415","17,811","60,643","10,75","2201,896244","2311,22",8,18,2019,"34,8376",
RV Algoa V262,SHBML005,2019-08-18,"-32,415","17,811","29,738","13,0261","2240,246317","2326,28",8,18,2019,"34,9721",
RV Algoa V262,SHBML005,2019-08-18,"-32,415","17,811","17,188","13,6136","2192,278321","2325,5",8,18,2019,"34,8593",
RV Algoa V262,SHBML005,2019-08-18,"-32,415","17,811","9,574","14,6164","2226,746767","2331,97",8,18,2019,"34,9623",
RV Algoa V262,SHBML005,2019-08-18,"-32,415","17,811","6,393","14,6552","2212,710073","2315,18",8,18,2019,"34,9726",
RV Algoa V262,SHBML006,2019-08-18,"-32,462","17,60866667","185,963","8,2858","2204,485026","2305,91",8,18,2019,"34,5978",
RV Algoa V262,SHBML006,2019-08-18,"-32,462","17,60866667","164,588","8,5261","2176,67777","2332,63",8,18,2019,"34,6281",
RV Algoa V262,SHBML006,2019-08-18,"-32,462","17,60866667","119,412","9,4187","2116,351024","2327,76",8,18,2019,"34,7252",
RV Algoa V262,SHBML006,2019-08-18,"-32,462","17,60866667","59,984","11,3547","2159,04489","2323,76",8,18,2019,"34,9409",
RV Algoa V262,SHBML006,2019-08-18,"-32,462","17,60866667","33,885","13,7941","2263,241026","2323,63",8,18,2019,"35,1278",
RV Algoa V262,SHBML006,2019-08-18,"-32,462","17,60866667","25,934","15,5355","2071,751997","2344,28",8,18,2019,"35,2816",
RV Algoa V262,SHBML006,2019-08-18,"-32,462","17,60866667","6,132","15,8238","2111,699592","2350,09",8,18,2019,"35,3177",
RV Algoa V262,SHBML008,2019-08-19,"-32,57166667","17,18633333","279,29","8,6605","2224,92498","2319,38",8,19,2019,"34,6434",
RV Algoa V262,SHBML008,2019-08-19,"-32,57166667","17,18633333","260,865","8,8164","2225,907962","2310,33",8,19,2019,"34,6575",
RV Algoa V262,SHBML008,2019-08-19,"-32,57166667","17,18633333","126,853","12,2287","2160,240683","2332,19",8,19,2019,"35,026",
RV Algoa V262,SHBML008,2019-08-19,"-32,57166667","17,18633333","102,149","12,9406","2108,152748","2349,27",8,19,2019,"35,0129",
RV Algoa V262,SHBML008,2019-08-19,"-32,57166667","17,18633333","59,993","15,7013","2099,164032","2342,69",8,19,2019,"35,315",
RV Algoa V262,SHBML012,2019-08-19,"-32,74733333","16,43316667","1000,523","3,3743","2243,45243","2322,7",8,19,2019,"34,4973",
RV Algoa V262,SHBML012,2019-08-19,"-32,74733333","16,43316667","896,328","3,6543","2263,874106","2316,25",8,19,2019,"34,4399",
RV Algoa V262,SHBML012,2019-08-19,"-32,74733333","16,43316667","702,334","4,4333","2213,616291","2305,77",8,19,2019,"34,3318",
RV Algoa V262,SHBML012,2019-08-19,"-32,74733333","16,43316667","517,066","6,635","2205,855446","2299,04",8,19,2019,"34,4755",
RV Algoa V262,SHBML012,2019-08-19,"-32,74733333","16,43316667","321,417","9,8045","2169,100488","2303,14",8,19,2019,"34,7625",
RV Algoa V262,SHBML012,2019-08-19,"-32,74733333","16,43316667","93,185","13,8596","2148,42519","2327,19",8,19,2019,"35,1332",
RV Algoa V262,SHBML012,2019-08-19,"-32,74733333","16,43316667","46,357","16,2534","2129,758581","2343,87",8,19,2019,"35,3879",
RV Algoa V262,SHBML012,2019-08-19,"-32,74733333","16,43316667","8,22","16,4079","2103,909387","2341,7",8,19,2019,"35,4092",
RV Algoa V262,SHBML012,2019-08-19,"-32,74733333","16,43316667","3,921","16,4125","2097,690565","2339,04",8,19,2019,"35,4096",
RV Algoa V262,SML010,2019-08-20,"-34,55833333","17,24033333","1001,414","3,6176","2241,707508","2323,44",8,20,2019,"34,4565",
RV Algoa V262,SML010,2019-08-20,"-34,55833333","17,24033333","739,183","4,4271","2206,697472","2297,39",8,20,2019,"34,312",
RV Algoa V262,SML010,2019-08-20,"-34,55833333","17,24033333","418,322","9,0812","2184,713483","2302,41",8,20,2019,"34,7038",
RV Algoa V262,SML010,2019-08-20,"-34,55833333","17,24033333","301,847","10,9456","2165,194703","2316,03",8,20,2019,"34,9231",
